# perft_suite_960_mid.txt - Chess960 MIDGAME positions where castling is legal.
#
#   ./perft --make all -d 4 -f perft_suite_960_mid.txt
#   ./perft --check --nobulk --make all -d 3 -f perft_suite_960_mid.txt
#
# perft_suite_960.txt holds the 960 START positions, and they are nearly useless for castling:
# it is not even reachable in the four plies that suite runs. These are positions where the back
# rank has opened up, king and rooks are still home, and castling is legal RIGHT NOW - including
# the cases where the rook's castling destination is its own square.
#
# Generated by walking random legal moves with STOCKFISH (not libchess, so the positions do not
# depend on the generator under test), keeping only positions where some legal move is the king
# moving onto one of its own rooks. Counts from Stockfish under UCI_Chess960.
#
# Two batches from different seeds, 900 positions. The first found both defects below; the
# second was generated afterwards, independently, and passed clean - which is the evidence that
# the fixes are complete rather than merely fitted to the cases that exposed them.
#
# Defect 1 (move generation): castling legality tested the king's path against attacks computed
# with the castling ROOK STILL IN PLACE. In Chess960 the rook can have an enemy slider behind it
# on the back rank - white king d1, white rook b1, BLACK QUEEN a1 - so castling queenside vacates
# b1 and the queen then attacks c1. libchess generated d1b1; Stockfish did not. Standard chess
# cannot produce this, because the queenside rook starts on a1 with nothing behind it.
#
# Defect 2 (make/unmake): undo_move() restored the castling rook to its source before clearing
# its destination, and in Chess960 those can be the same square. See perft_suite_960.txt.
nnrk1br1/pp1b2pq/3p3p/2p1pP2/2P1P3/PN3P2/1PRPK2P/1N2BBRQ b gc - 4 9 ;D1 29 ;D2 902 ;D3 26218 ;D4 836108
r1b1k1rn/1p1p1qp1/n1pp4/p4pbp/P5P1/1R1P3P/1PP1PP2/3BKQRN b Gga - 1 10 ;D1 38 ;D2 735 ;D3 27463 ;D4 585818
n1rk1rq1/p1b1pppp/b1p3n1/1p6/5P2/3pPRP1/PPQ4P/NBRKB2N w Cfc - 1 11 ;D1 31 ;D2 822 ;D3 26151 ;D4 721782
1rnnrk1b/1b3p2/p2pp2p/1pp2Pp1/1q5P/1P1QP3/PBPP1NP1/1R1N1KRB w GB - 0 16 ;D1 37 ;D2 1382 ;D3 48936 ;D4 1833107
r1kbb1nr/q6n/1p4p1/p1pppP1p/P2P1P2/1P4P1/Q1P1B2P/1RK1BNNR w HBh - 0 16 ;D1 37 ;D2 1366 ;D3 49240 ;D4 1772454
1bkrqrnn/pbppp2p/1p3pp1/5N2/6P1/P7/1PPPPP1P/BBRKQR1N w FC - 1 6 ;D1 26 ;D2 597 ;D3 15583 ;D4 382180
brk1rb1n/ppp1p2p/2n2p2/3p1Pp1/3P3P/8/PPPPRNP1/BRKN1BQ1 b Beb - 0 7 ;D1 23 ;D2 592 ;D3 14231 ;D4 400306
qr1k1b1r/1pp1npp1/3p4/p3p2p/4n1bP/1P1P1PPN/P1PBN3/QR1K3R b HBhb - 1 12 ;D1 39 ;D2 1531 ;D3 58105 ;D4 2128923
r2kn1r1/3nqp1p/ppp3p1/P1b1p3/1P1p3N/5PPb/2PPPR1P/R1BK1BQ1 b Aga - 1 13 ;D1 38 ;D2 949 ;D3 36702 ;D4 961163
nnrkbbqr/2pp3p/p3p3/1p3pp1/1PP3P1/4P3/P1KP1P1P/NN1RBBQR b hc - 0 6 ;D1 27 ;D2 725 ;D3 20370 ;D4 559620
rbq1b2n/p1kppp1B/5n2/P1p4p/4Q1N1/2p2NPP/1P1PPP2/R2KBR2 w A - 2 16 ;D1 51 ;D2 1041 ;D3 47501 ;D4 1068006
nbrkrqbn/p1pp2pp/1p3p2/4pB2/2P2P2/8/PP1PP1PP/N1RKRQBN w ECec - 0 4 ;D1 40 ;D2 1161 ;D3 45192 ;D4 1355206
qn1br2n/1p2prpk/p6p/3p1bp1/2PP1P2/P1P1P1P1/7P/QNB1RKRN w GE - 1 13 ;D1 21 ;D2 687 ;D3 15021 ;D4 496699
nrb1kqr1/pp1p1p1p/4p1p1/3Qb3/2pNP1n1/2N2P2/PPPP2PP/1RB1K1RB w GBgb - 2 9 ;D1 36 ;D2 1278 ;D3 46393 ;D4 1622168
nqrk1nrb/p1pppbpp/5p2/1p6/PP3P1P/8/2PPP1P1/NQRKBNRB w GCgc - 0 5 ;D1 22 ;D2 631 ;D3 15579 ;D4 447124
2bqnkrb/1rpppppp/8/pN6/PQ2n1P1/1P2P3/3P1PKP/NRB2R1B b g - 2 13 ;D1 26 ;D2 836 ;D3 22085 ;D4 742076
q2rkrbb/pp4p1/1nppp1n1/5p1p/N6P/3N2P1/PPPPPP2/Q2RKRBB w FDfd - 3 11 ;D1 29 ;D2 782 ;D3 23314 ;D4 636926
qnrkrb1n/p3p1p1/2p5/3pBpPp/P7/1Pp2P2/Q2PP1BP/1NRKR2N w ECec - 0 13 ;D1 37 ;D2 647 ;D3 22555 ;D4 438164
1brq1k1r/2pp2p1/1pbn3n/p2Ppp1p/P4Q2/5NP1/1PP1PPNP/BB2RK1R b hc - 4 13 ;D1 33 ;D2 1167 ;D3 36787 ;D4 1270013
rk2r1nq/1p1pb1p1/p1pn1p1p/6B1/3p1PPP/P1PP3Q/1P2b1B1/RKNR4 b Da - 3 15 ;D1 32 ;D2 955 ;D3 31676 ;D4 961217
b2rr1n1/ppkpp1qp/2p1npp1/2b2P2/1P1PP3/5R2/PBPN2PP/1BRK2NQ w C - 1 10 ;D1 36 ;D2 1070 ;D3 37503 ;D4 1114621
br3rqb/pppkp1p1/3p2np/P4p2/4BQ2/1PNPN2P/1P2PP2/BRK3R1 w B - 5 17 ;D1 48 ;D2 1376 ;D3 62577 ;D4 1792214
bnnr1krb/pp1pqpp1/4p2p/2p5/8/N1P3P1/PP1PPPBP/B1NRQKR1 w GDgd - 0 5 ;D1 27 ;D2 675 ;D3 18675 ;D4 507499
rkb1rb2/2ppp2q/1p2n1n1/p4ppp/1P4P1/B4P1B/P1PPPN1P/RK2R1QN w Aea - 2 9 ;D1 28 ;D2 947 ;D3 27535 ;D4 946096
1rbbnkrn/p1ppp2p/1p3p2/5Np1/P5q1/7P/1PPPPPP1/QRBB1KRN w GBgb - 0 6 ;D1 27 ;D2 981 ;D3 24963 ;D4 904092
b1rkr3/ppp1ppbq/5np1/1P1p3p/3QP3/N1P3P1/P1R2P1P/B2KRBN1 b Eec - 0 15 ;D1 26 ;D2 1062 ;D3 28437 ;D4 1113252
n4rkr/2nbbppp/pq2p3/1ppP4/2P2BP1/PN1P1P2/1PN1B2P/1Q1R2KR w HDh - 5 12 ;D1 41 ;D2 1274 ;D3 49743 ;D4 1585528
rk2b1rq/2ppbNp1/pn2p2p/8/p6P/3Pn2Q/1PP1BPP1/RK2BRN1 w FAa - 0 14 ;D1 40 ;D2 1497 ;D3 60274 ;D4 2157655
3r2kr/p2pp2p/1pQ3p1/2n1bp1q/3P1n2/1P2P1P1/P1PN3P/BBN2RKR b Hhd - 0 13 ;D1 46 ;D2 1847 ;D3 77537 ;D4 2924727
qbbrk2r/1p3ppn/3p1n1p/p1p1p3/1PP1P3/P4PPP/3P3N/QBBRK1NR b HDhd - 1 8 ;D1 33 ;D2 793 ;D3 25628 ;D4 655711
qr2bkrb/1pp1p1pp/p1nn4/8/2p1Pp1P/1NN2BP1/PP1P1P2/QR2BKR1 w GBgb - 0 8 ;D1 30 ;D2 932 ;D3 27637 ;D4 898016
b1krrq2/ppnppp1p/2p2b2/2NnB1p1/1PN5/P7/2PPPPPP/1R1KRQ1B w EB - 1 10 ;D1 42 ;D2 1045 ;D3 38882 ;D4 1035286
r1qbb1rn/3p3p/np3p1k/p1p2Pp1/P3p3/1P2N2P/2PPP1P1/R1QBBKRN w GA - 0 11 ;D1 24 ;D2 603 ;D3 15370 ;D4 414321
1qr1k1nr/p1p1pp2/2b1n2B/1p1p2pp/1P4P1/1Q3N1P/P1PPPPB1/2RNK2R b HChc - 2 9 ;D1 27 ;D2 1046 ;D3 29020 ;D4 1114125
3rkr2/p3pp1b/2pn1b1p/1p1p1Pp1/P1n3P1/1NP1PK1Q/1PPR3P/1BN2RB1 b fd - 6 14 ;D1 37 ;D2 1104 ;D3 40394 ;D4 1231122
nbrknrb1/p1pqp3/1p3p2/P2p2pp/2P1P1PP/1B3P2/1P1P1B2/N1RKNR1Q w FCc - 2 15 ;D1 35 ;D2 941 ;D3 33120 ;D4 952972
n2rb1kr/q2p1p1p/2p1n3/1p4PP/PPNP4/4R3/B1P1P3/N1QR2K1 b Dhd - 0 16 ;D1 31 ;D2 1207 ;D3 35930 ;D4 1397840
bb1rkn1r/ppppn1pp/3B4/1q6/1P5P/8/P1PPPPPR/1BNRKNQ1 b Dhd - 2 7 ;D1 37 ;D2 952 ;D3 34343 ;D4 952276
1b1k2rn/rppb1p1p/3np3/p2pPPp1/2QP2P1/8/PPP3RP/RBNK3N b Ag - 2 11 ;D1 32 ;D2 1112 ;D3 32773 ;D4 1107034
rbb2krn/p2pp1p1/2pn1p1p/1p3B2/5P2/PP6/3PQ1PP/R1BNK1RN b ga - 1 10 ;D1 23 ;D2 969 ;D3 22897 ;D4 935704
bb1rknr1/p2qppp1/6nN/1ppp4/3P4/1PP2P1P/P3PNP1/BB1RK1R1 b GDgd - 2 11 ;D1 36 ;D2 1215 ;D3 44827 ;D4 1487743
1rb1kr2/1p1qp1b1/p1pp2pp/P2n4/2P5/N2RpPPP/1P1P1N2/1QB1K1RB b f - 1 17 ;D1 39 ;D2 1005 ;D3 39062 ;D4 1087351
1brkq1br/p1nnppp1/1pp5/3p4/3P1Pp1/1PP3N1/P3PQ1P/NBRK2BR w HChc - 1 8 ;D1 30 ;D2 806 ;D3 24757 ;D4 703742
1r1kr3/n1ppppbn/2B2q1p/ppP2b2/PP1P1PPp/4P3/3KN2Q/BR2RN2 b eb - 0 16 ;D1 39 ;D2 1423 ;D3 55657 ;D4 2002946
q1rkbrnb/1ppp1pp1/4p3/p3n2p/6P1/1PN2B1P/P1PPPP2/Q1RKBR2 b FCfc - 1 7 ;D1 28 ;D2 747 ;D3 21703 ;D4 599016
b3rb1n/1p1kp1Q1/3q4/p1pp1pnN/2P1P1R1/3P4/PP3P1P/B1R1KB1N w C - 1 12 ;D1 47 ;D2 1736 ;D3 75496 ;D4 2662371
br1r1qnb/npk1pp2/P2p4/2p3pp/3NPQP1/2PN4/PB1P1P1P/1R1KR2B w E - 2 16 ;D1 45 ;D2 1301 ;D3 57710 ;D4 1674169
bb1nrk1r/1pqppppp/p1p4n/8/N2P4/4P1P1/PPP2P1P/BBQ1RKNR b HEhe - 0 5 ;D1 27 ;D2 650 ;D3 18915 ;D4 491159
b1rbnkrn/1qp1pp1p/pp4p1/3p1P2/7P/2PN4/PPBPP1P1/BQR2KRN w GCgc - 2 7 ;D1 29 ;D2 640 ;D3 19120 ;D4 448769
rq1kbr1b/5ppp/1pp4n/p2pp3/1Pn2N2/1NPP2P1/P2BPP1P/RQ1K1R1B w FAfa - 1 9 ;D1 38 ;D2 1175 ;D3 42197 ;D4 1377869
r3krbb/ppq2ppp/2ppp2n/8/4Pn1P/P1N3P1/1PPPN3/RQ1KR1BB b fa - 2 15 ;D1 34 ;D2 1007 ;D3 33631 ;D4 1024844
bbr1kn1r/pp1qppp1/2pp3p/1Q1n4/1P2P3/8/P1PP1PPP/BBR1KNNR b HChc - 3 7 ;D1 35 ;D2 1394 ;D3 47595 ;D4 1843518
r2bbk1r/2Qppp2/pp3n1p/6p1/2Pp4/1P3P1N/P3P1KP/R1NB3R b ha - 1 14 ;D1 24 ;D2 802 ;D3 19208 ;D4 633979
rnnkrbb1/p2p1p2/P3p1p1/2PP3p/1p4q1/2NN4/2P1PPPP/R2KRBBQ w EAea - 3 10 ;D1 27 ;D2 926 ;D3 24093 ;D4 819200
rbkq1rb1/1p1ppnpp/5p2/p1p5/3Pn2P/P3PP2/BPP2QP1/R1K1NRBN w FAa - 2 9 ;D1 28 ;D2 1067 ;D3 30863 ;D4 1142371
rk3qrb/1pp1pp1b/5Qpp/1n1p4/pNP1n3/P4P2/1P1P2PP/RK2NRBB b FAa - 3 13 ;D1 35 ;D2 1431 ;D3 47944 ;D4 1859540
bqrb1k2/ppp1p1p1/5p2/1B1P4/n2P4/QP1n4/P1NN1PPr/B1R3KR w HC - 1 14 ;D1 38 ;D2 1100 ;D3 40597 ;D4 1193791
qnrkr1b1/5p1p/p5n1/2ppp1pP/1P2P3/b1N2P2/P1PPB1P1/Q1RKR1BN b ECec - 1 10 ;D1 31 ;D2 928 ;D3 29437 ;D4 917940
q1rk1rnb/4p1p1/p2p3P/1pp2p1b/5Pn1/NP3B2/PQPPP2P/2RKBRN1 w FCfc - 0 11 ;D1 37 ;D2 1345 ;D3 48169 ;D4 1744381
1rb1nkrb/ppp3pp/n3p3/5pB1/1P1qp1PP/2P5/P3QP2/RN2NRKB b g - 0 10 ;D1 35 ;D2 1253 ;D3 41343 ;D4 1476732
bbr1nkrq/2p1pp1p/1p2n1p1/P2p4/P3P3/3N4/2PP1PPP/BBRN1KRQ b GCgc - 0 7 ;D1 33 ;D2 1004 ;D3 32579 ;D4 966085
nb1qrk1n/p1p1ppr1/8/1p1p1bp1/7p/1PP1Q3/P2PP1PP/NBB1RKRN w GEe - 0 8 ;D1 36 ;D2 1059 ;D3 37513 ;D4 1102295
r2q1rnn/1k1P1pp1/2N3bp/pp4Q1/1Bp4P/3P1BP1/PPP2P2/RK3R1N w FA - 3 17 ;D1 54 ;D2 1482 ;D3 76108 ;D4 2172452
nbbrqkrn/2ppp3/p6p/5p2/2pP1Bp1/PN4N1/1P2PPPP/1BR1QKR1 w Ggd - 0 8 ;D1 38 ;D2 887 ;D3 34531 ;D4 875646
nnrkrq2/p2pp1bp/1pp5/1N3Ppb/3P2PP/P7/1PP1KP2/N1R1RQBB b ec - 0 9 ;D1 27 ;D2 834 ;D3 24500 ;D4 785377
bnrkrbqn/p2pp1Bp/6p1/1pp2p2/1P2P3/5P2/P1PP2PP/1NRKRBQN w ECec - 0 5 ;D1 39 ;D2 1248 ;D3 47761 ;D4 1554198
b2rnk1r/1p6/2p4p/b4p2/6NB/2pn1N1P/3PPPP1/1BQR2KR w HD - 2 17 ;D1 33 ;D2 1036 ;D3 35942 ;D4 1123649
rn1b1knr/1pp1pppp/p1bpq3/8/2P5/N6N/PPBPPPPP/R1Q1BK1R w HAha - 4 5 ;D1 31 ;D2 1134 ;D3 33086 ;D4 1185266
nbbqrkrn/1ppp2pp/8/p3p3/3P1p1P/2P1PP2/PP4P1/NBBQRRKN b ge - 0 6 ;D1 27 ;D2 883 ;D3 25634 ;D4 843450
nkq2brn/r4pp1/2b1p3/2pP4/2N3p1/1P4RB/P2P1P1P/1RK1B2N w B - 2 17 ;D1 33 ;D2 1158 ;D3 37085 ;D4 1280705
nrk1brq1/2p2p1p/pP1p4/4p1p1/4P1nQ/1PP2P2/3PN1P1/NRKBB2R b Bfb - 2 12 ;D1 29 ;D2 942 ;D3 26788 ;D4 877906
nb1rk2q/p1p2rp1/5p1p/N3pb2/2n1p3/2PP4/PPB1NPPP/3RKRBQ w FDd - 1 12 ;D1 29 ;D2 1083 ;D3 31653 ;D4 1151657
qrbnkr1b/1p3pp1/p1p2n1p/3pp3/3NP3/1P4P1/P1PP1PBP/QRBNKR2 w FBfb - 2 7 ;D1 33 ;D2 853 ;D3 28429 ;D4 730523
r1k1nr2/pp1p1bqp/2pnpp2/5P2/2P1P1p1/1N4PP/PPBPQb2/RK2N1BR w HA - 1 15 ;D1 30 ;D2 1056 ;D3 33286 ;D4 1182122
1rb3kr/1n3pn1/p1q5/1ppp1Ppp/2P1p3/NP1BP2P/P2P2PB/1R2N1KR b HBhb - 5 15 ;D1 33 ;D2 916 ;D3 30764 ;D4 909357
rnbnqbkr/p2ppppp/8/1pp5/4P1P1/3B4/PPPP1P1P/RNBNQ1KR w HAha - 0 4 ;D1 26 ;D2 542 ;D3 14902 ;D4 333235
qnrkb1rb/pp1ppp1n/6Pp/2p5/8/8/PPPPP1PP/QNRKBNRB w GCgc - 0 5 ;D1 25 ;D2 766 ;D3 20482 ;D4 633568
1rk1r1bb/p4p1n/3pp1pp/1pP1P3/1P6/2P1NP2/P4K1P/QR2N1BB b b - 0 15 ;D1 26 ;D2 778 ;D3 19799 ;D4 584940
2bk3r/rp1pnq2/p3p2p/4PPp1/2P5/1P5P/PB1PP1Q1/RB1K1NNR b HAh - 3 16 ;D1 30 ;D2 1079 ;D3 30751 ;D4 1107215
3rq1kr/2bp3n/3npp2/pPp4p/5p2/1P2N3/PN1PK1bP/BB1RQ1R1 b hd - 2 15 ;D1 29 ;D2 936 ;D3 28214 ;D4 907507
bn2rr2/1p1k3q/3p1n1b/5ppp/1PpQ1P1P/P1P5/1B1PP1P1/1NRKNR1B w FC - 6 15 ;D1 32 ;D2 1081 ;D3 34651 ;D4 1133130
2r1bnr1/p1np1p2/2pk1bp1/1p5p/1PPP1pqP/1NQ1P1P1/P4B2/RK3NR1 w GA - 4 18 ;D1 27 ;D2 989 ;D3 27436 ;D4 978276
1q1knrQb/r1pbppp1/7p/pp1P4/8/8/PP1PPNNP/R1BK1R1B w FAf - 2 10 ;D1 30 ;D2 838 ;D3 26521 ;D4 780650
b3kbrn/qr2p1pp/2ppn3/pp3p2/1P1BPP1P/P2N2N1/2PP2P1/1QR1KBR1 w GCg - 4 11 ;D1 37 ;D2 1084 ;D3 37583 ;D4 1114100
rk2bNr1/2bp1p2/p1p4p/1pq1p1p1/nP2P3/6PP/R2P1P2/K2BBNRQ b ga - 0 14 ;D1 37 ;D2 981 ;D3 34083 ;D4 936080
bbkr1qr1/3ppp1p/1ppnn1p1/p7/1QPPP3/1P6/P4PPP/BBRKNR1N w C - 2 14 ;D1 35 ;D2 1102 ;D3 38857 ;D4 1246824
bbr1krn1/pppppp1q/2n5/6pp/8/PPNP4/2P1PPPP/BBR1KRNQ w FCfc - 0 5 ;D1 25 ;D2 723 ;D3 19382 ;D4 580328
b1r1k1rn/ppppbppp/4p3/8/n1PP4/q3P3/1P1N1PPP/B1RBKQRN b Ggc - 1 8 ;D1 45 ;D2 1294 ;D3 55904 ;D4 1582578
2br2kr/3Nbpp1/p1p2n1p/1qPp4/pP3PP1/8/2P1P1BP/NQBR1K1R b h - 1 17 ;D1 32 ;D2 999 ;D3 32660 ;D4 1073823
n1nrbk1r/pp1ppqpp/8/2N2p2/2P5/3P1BbP/PP1BPPP1/2NR1KQR b HDhd - 8 11 ;D1 35 ;D2 1230 ;D3 41138 ;D4 1411610
bnkrqbnr/1pppppp1/p7/6Np/8/7P/PPPPPPP1/BNRKQB1R w HC - 2 4 ;D1 25 ;D2 453 ;D3 11904 ;D4 250293
r1b1nkrn/3p1pp1/ppQ1B3/6N1/1b4P1/2Pq2N1/PP1PPP1P/R1B2KR1 w GAga - 4 13 ;D1 47 ;D2 1782 ;D3 78805 ;D4 2787833
2rk1rqb/1pppp1pp/n7/5p1b/P1n3PP/2BP1P2/1PP1P3/NNRK1RQB b FCfc - 2 7 ;D1 38 ;D2 1287 ;D3 48468 ;D4 1672790
1rn1qk1r/2bppp1p/pp4pn/2p2b2/3P4/2N2PPN/PPP1P2P/BR1BQK1R w HBhb - 5 9 ;D1 26 ;D2 822 ;D3 21946 ;D4 696323
rqb2krn/2pp1pp1/1p1n1b1p/pP2p3/3P4/2P1B3/P1B1PPPP/RQ2NKRN w GAga - 0 7 ;D1 33 ;D2 911 ;D3 31611 ;D4 894290
br2kbrq/ppp1pp2/1n1pn2p/6p1/PNPP2P1/8/1P2PP1P/BR1NKBRQ b GBgb - 0 6 ;D1 31 ;D2 920 ;D3 28044 ;D4 857972
bbqrnk1r/ppp1pp2/8/3p2pp/4nP1N/8/PPPPK1PP/BBQ1R1NR b hd - 0 6 ;D1 37 ;D2 886 ;D3 31708 ;D4 790432
qb3rkr/2pb1p2/p7/1p2p2p/nP2P2n/P1PP4/5N1R/Q1N1BRK1 b Fhf - 1 16 ;D1 34 ;D2 606 ;D3 20172 ;D4 455763
rbbq2kr/p2ppppp/1pp5/5nPn/3P1P2/1P2N3/P1P1P2K/RBB1QN1R b ha - 4 15 ;D1 31 ;D2 903 ;D3 28353 ;D4 852042
1nbbr1kr/pp1ppp2/1n4pq/2p3Pp/2P2P2/8/PP1PPK1P/NNBBRQR1 b he - 0 6 ;D1 26 ;D2 749 ;D3 20443 ;D4 613744
n1qrbrkn/pp1p3p/2p1pppb/8/P5P1/1P1P1P1P/1QPRP3/NB2BKRN w G - 0 10 ;D1 29 ;D2 688 ;D3 20615 ;D4 509263
nrk2r2/pppp3p/2n1pqp1/P1BNbp2/1P3P2/1b6/2PPP1PP/2KRRQ1B b b - 1 11 ;D1 39 ;D2 1216 ;D3 44774 ;D4 1357874
b1qrnkrb/1ppppp1p/2n3p1/p7/3P1P2/N7/PPP1P1PP/B1QRNKRB w GDgd - 2 4 ;D1 24 ;D2 673 ;D3 18003 ;D4 505445
2rkqrbn/1pbp1p2/1n2p3/p5Pp/2p5/P4PP1/1PPPP3/NBRKQRBN b FCfc - 0 9 ;D1 23 ;D2 534 ;D3 13779 ;D4 324995
br1knqrb/3p1p2/1ppn2pp/p3N3/2P5/P3PP1P/1P1PQ1P1/B1KRN1RB b gb - 1 10 ;D1 29 ;D2 720 ;D3 20666 ;D4 540179
b1kr1bn1/qp2p1np/3p4/p1p2pp1/QPPBPP2/3P3P/P3N1PR/2RKNB2 w C - 2 16 ;D1 41 ;D2 971 ;D3 38651 ;D4 958127
1n1brkb1/1n3p1r/pBp1p2p/1p1p2p1/BPP2NPP/P2P1P2/3NP3/Q3RK1R w HEe - 0 17 ;D1 52 ;D2 1148 ;D3 55587 ;D4 1298805
nrqnbrkb/1p6/p1pp1p2/4p1pp/1P2P1P1/R3NB2/P1PPNP1P/2Q1BKR1 w G - 0 11 ;D1 34 ;D2 852 ;D3 29713 ;D4 795233
b1rb1knr/1ppBp1pp/8/p2p1pqN/2P1nP2/3P4/PP2P1PP/BR2KQR1 w B - 2 13 ;D1 31 ;D2 944 ;D3 28327 ;D4 871967
bbnrn1kr/pp1ppqpp/8/2p2p2/5P1P/P2P4/1PP1P1P1/BBNRNQKR b HDhd - 0 4 ;D1 33 ;D2 727 ;D3 24286 ;D4 597361
rq2kb1r/2p2p2/p1n3n1/1p1Qp1pp/1P2P1bP/5P2/PBPP1NP1/R3KBRN w GAa - 2 11 ;D1 43 ;D2 1318 ;D3 54476 ;D4 1706621
1rk2rbn/pp1p2qp/2B1p1p1/b1pn1p2/PP1P2P1/4P3/2P2P1P/NRK1QRBN b FBfb - 0 11 ;D1 43 ;D2 1258 ;D3 48989 ;D4 1478499
nbbrkr2/pppp4/q2P1pp1/2P1p2p/8/3P2B1/PPN2PPP/NB1R1KQR w HD - 6 14 ;D1 25 ;D2 576 ;D3 14625 ;D4 357183
b1rbqrkn/pppp1pp1/7p/n3p3/3B3P/1PP1P3/P2P1PP1/1NRBQKRN w GC - 0 6 ;D1 26 ;D2 667 ;D3 18272 ;D4 511087
bbrqnkrn/1p2pppp/2p5/p2p4/P7/1P3P2/2PPP1PP/BBRQNKRN w GCgc - 0 4 ;D1 24 ;D2 663 ;D3 16527 ;D4 467684
nr1krb1q/p5p1/4P2p/1p6/N2PbP2/n1P1P3/PPRKR2P/N4BBQ b eb - 0 17 ;D1 38 ;D2 934 ;D3 33501 ;D4 901421
1r1bkrb1/1pn1pnp1/2pp1p1Q/8/3PPPq1/1p2B1N1/P1P4P/NR1BKR2 w FBfb - 0 12 ;D1 42 ;D2 1624 ;D3 62540 ;D4 2296077
b1rknrqn/p2ppppB/1pp5/8/5b2/2P1P3/PP1P1PPP/B1KRNRQN b fc - 0 4 ;D1 31 ;D2 812 ;D3 24400 ;D4 626307
qr1nk1rb/pp1b2pp/3p4/2p1p1n1/P2P3P/8/1PP1PPP1/QRBN1RKB b gb - 0 9 ;D1 34 ;D2 824 ;D3 27565 ;D4 709219
rk2q2r/2p1ppbp/8/1p1p1bpn/pP4P1/1B1PP3/PP3P1P/RKBN1QNR b HAha - 2 16 ;D1 41 ;D2 884 ;D3 35453 ;D4 818509
qr1k2nr/pp2pp1p/2p4b/3p2B1/1PPP4/8/P3P3/QR1KN1Nb w B - 6 18 ;D1 30 ;D2 606 ;D3 17568 ;D4 405911
nr2k1rn/pp1b2pp/3b4/3pBpP1/1pP2P2/3QP1P1/P2P4/NR2KBRN b GBgb - 0 12 ;D1 33 ;D2 1251 ;D3 40624 ;D4 1555734
bnrknbrq/pp2p2p/3p2p1/2p2p2/P6N/8/1PPPPPPP/BNRK1BRQ w GCgc - 0 5 ;D1 21 ;D2 672 ;D3 15761 ;D4 517634
rk1bnrbn/p2ppp1p/1pp4q/6p1/BPPPP1P1/P4P2/3Q1N2/RK2NRB1 w FA - 1 12 ;D1 35 ;D2 974 ;D3 33338 ;D4 955566
rnq1bkrn/pppp2pp/8/4pp2/3P3b/8/PPPBPPPP/RNQB1KRN b GAga - 3 4 ;D1 32 ;D2 891 ;D3 27714 ;D4 775593
bbrkr2n/2pnp3/pp4p1/3p3p/2P1B2Q/4P2P/PP1PRP2/B1RK1N1N w Cec - 0 17 ;D1 35 ;D2 681 ;D3 24737 ;D4 542725
1br1qknr/p1pppppp/2n3b1/1p6/2P2P2/6QN/PP1PP1PP/BBRN1K1R w HChc - 3 5 ;D1 41 ;D2 1070 ;D3 42619 ;D4 1116210
nnrb2br/2pp1k1p/4ppp1/pp6/1P1PP3/1Q3BPP/P1P2P2/NNR2KBR w HC - 2 10 ;D1 34 ;D2 607 ;D3 20686 ;D4 411265
n3bkrb/p4n1p/1r1ppp2/1ppP2p1/1P4NP/Q2P1P2/P1P3P1/NR2BKRB w GBg - 0 14 ;D1 35 ;D2 909 ;D3 31926 ;D4 843885
nbkr2bq/pppp2pp/3npr2/5p2/2P3P1/1N2P3/PP1PNP1P/1B1RKRBQ w FD - 3 6 ;D1 34 ;D2 859 ;D3 29723 ;D4 764987
1rknb1rn/6pp/qp1p1p2/p1B1p2N/Pbp2P2/8/1P1PP1PP/QRK2BR1 w Bgb - 0 15 ;D1 26 ;D2 977 ;D3 25486 ;D4 947719
bbrqk1rn/pp1pp1p1/2p1n3/2P4p/6N1/3P1P1P/PPQ3P1/BBR1K1RN b GCgc - 1 9 ;D1 32 ;D2 999 ;D3 31002 ;D4 992222
r1b1qk1n/pp1ppprp/2p5/4b1p1/PPP1P1n1/1B4N1/1B1P1PPP/RN2QKR1 w GAa - 5 9 ;D1 32 ;D2 1013 ;D3 31567 ;D4 1000406
bb1r2kr/ppppp1pp/6n1/5p2/1Pn2qN1/3P2P1/PB2PP1P/1BNRQ1KR w HDhd - 7 9 ;D1 31 ;D2 1252 ;D3 37064 ;D4 1470650
q1rbbkr1/2p1ppp1/2n3np/pp1p4/4P1P1/P5N1/1PPP1PBP/1QRNBKR1 w GCgc - 0 11 ;D1 28 ;D2 724 ;D3 20629 ;D4 560759
1r1kr1bb/p2ppqp1/3n4/1pp2P1p/1P6/2N2PPP/P1PPNBB1/R2KRQ2 w EAe - 0 15 ;D1 29 ;D2 899 ;D3 28186 ;D4 933845
bqrb1krn/1pppp2p/3n2p1/p4p2/4P1P1/3P3P/PPP2P2/BQRBNKRN b GCgc - 0 5 ;D1 25 ;D2 592 ;D3 15451 ;D4 377914
nbrkbqnr/pp2pp2/2p3pp/2Qp4/8/4P2P/PPPP1PP1/NBRKB1NR w HChc - 0 5 ;D1 33 ;D2 782 ;D3 26384 ;D4 662975
bqr2brn/1pp1p2p/p3kp2/3p2p1/N3P1P1/1n4NP/PPPP1PB1/BQ1RK1R1 w G - 4 11 ;D1 30 ;D2 802 ;D3 23395 ;D4 633533
nr1kqbr1/2p1ppp1/1p1p2R1/p6p/P1P5/7P/1P1PPP1P/1RBKQB1N b Bgb - 0 9 ;D1 20 ;D2 449 ;D3 9483 ;D4 227557
